person_id,trip_id,trip_purpose,mode_detailed,travel_time_min,distance_km,departure_hour,weekday,is_holiday,age_band,gender,income_quintile,has_driving_license,n_cars_household,weight_trip,weight_person,city,is_peak,chosen_mode,n_transfers,has_transfer,n_legs
2023007960,2023091230,1,3,30.0,24.14016,22,5,4,5,1,5,0,1,1.01330680950493,0.92550041869559,London,0,car,0,0,1
2023015837,2023184029,1,10,35.0,9.656064,22,4,3,6,2,5,0,0,0.82568832998295,0.75800153060665,London,0,pt,0,0,1
2023008430,2023096004,1,3,30.0,19.794931200000004,23,4,4,7,1,1,1,1,1.05538765078462,0.80917978705519,London,0,car,0,0,1
2023008130,2023092846,1,3,30.0,4.184294400000001,23,3,4,8,1,4,1,1,1.52008132157798,1.29386736316652,London,0,car,0,0,1
2023011250,2023130891,1,3,60.0,20.921472,5,2,3,7,1,4,1,2,0.60114233553946,0.57708876352892,London,0,car,0,0,1
2023016712,2023193978,1,3,30.0,12.874752,5,3,3,7,1,4,1,3,0.83773393958827,0.95964331830754,London,0,car,0,0,1
2023007448,2023085796,1,3,5.0,3.218688,6,1,4,4,2,4,1,1,1.38192903644743,1.33812428944568,London,1,car,0,0,1
2023008609,2023098051,1,3,30.0,32.18688,7,4,4,8,2,4,1,1,0.8120850317123,0.8600979342539,London,1,car,0,0,1
2023013102,2023152113,1,10,40.0,16.09344,7,3,4,6,1,2,0,0,1.0215362072419,0.83669417348474,London,1,pt,0,0,1
2023001977,2023023077,1,7,50.0,9.656064,7,2,3,5,1,5,0,1,1.21462051217744,1.14580226179841,London,1,pt,0,0,1
2023011839,2023137578,1,7,20.0,1.609344,7,4,4,9,1,4,0,0,0.88924168774489,0.86859586086028,London,1,pt,0,0,1
2023003222,2023037155,1,10,60.0,16.09344,7,5,4,5,1,2,1,1,2.03742160441067,1.64191025891077,London,1,pt,0,0,1
2023008133,2023092877,1,10,40.0,6.437376,8,2,4,5,2,2,0,1,1.39661300643455,1.3083426303175,London,1,pt,0,0,1
2023015088,2023176034,1,7,40.0,6.437376,8,3,3,8,1,1,0,0,0.6442316861449,0.72626760245332,London,1,pt,0,0,1
2023003958,2023044855,1,3,42.0,17.702784,8,4,3,6,1,2,1,1,1.18956445985527,1.1619721680277,London,1,car,0,0,1
2023014145,2023164572,1,10,27.0,8.04672,8,4,3,7,2,5,1,1,0.67431445631255,0.66400029650548,London,1,pt,1,1,2
2023015293,2023178398,1,10,74.0,18.57182976,8,2,3,6,1,4,1,0,1.52084019005849,1.38432001747334,London,1,pt,2,1,3
2023005267,2023060131,1,10,65.0,16.898112,9,4,3,7,2,5,1,2,1.04447014973104,1.10826415734204,London,1,pt,3,1,4
2023007320,2023084574,1,10,17.0,5.793638400000001,9,1,4,8,1,1,1,1,1.45467120914596,1.29568022983991,London,1,pt,0,0,1
2023004765,2023054475,1,13,25.0,12.713817600000002,9,1,3,6,1,5,1,1,1.14605175678887,1.07070233308286,London,1,pt,1,1,2
2023009316,2023106381,1,10,25.0,9.656064,9,1,2,6,1,4,0,0,0.99000515108463,1.0473232230032,London,1,pt,0,0,1
2023012530,2023144912,1,10,60.0,24.14016,10,5,4,8,2,5,1,2,0.68714147992079,0.64173044715476,London,0,pt,1,1,2
2023003398,2023038778,1,3,30.0,11.265408,10,4,3,9,1,5,1,2,0.47022648979367,0.58231334307821,London,0,car,0,0,1
2023006538,2023075204,1,7,30.0,3.218688,10,3,3,7,1,2,0,0,1.48008958378376,1.2584727249958,London,0,pt,0,0,1
2023008130,2023092837,1,3,20.0,4.184294400000001,12,1,4,8,1,4,1,1,1.45776142942091,1.29386736316652,London,0,car,0,0,1
2023003567,2023040614,1,10,25.0,3.0577536,12,4,3,5,1,5,0,0,1.94149114870076,1.61923863807691,London,0,pt,0,0,1
2023006432,2023073693,1,7,30.0,4.828032,13,3,3,8,1,1,0,1,1.71155248349484,1.55988982497386,London,0,pt,0,0,1
2023002167,2023025022,1,7,40.0,11.265408,14,1,3,6,1,5,0,0,1.20154245667301,1.11519796120695,London,0,pt,0,0,1
2023006208,2023070816,1,7,45.0,9.656064,14,5,3,5,2,1,0,1,2.20847693781956,1.89210160612461,London,0,pt,0,0,1
2023014245,2023165661,1,10,30.0,5.632704,16,4,3,5,1,1,0,0,1.92053943118084,1.484116815482,London,1,pt,0,0,1
2023000308,2023003458,1,3,35.0,16.09344,16,2,3,7,2,4,1,2,0.97861859351454,1.02362925674672,London,1,car,0,0,1
2023011834,2023137531,1,7,30.0,5.632704,17,5,3,5,2,1,0,0,0.95772872917121,0.75997566236551,London,1,pt,2,1,3
2023011435,2023133065,1,3,45.0,11.265408,17,5,3,8,1,1,1,2,0.88374590291358,0.87389316938346,London,1,car,0,0,1
2023008423,2023095910,1,3,15.0,3.218688,17,4,4,5,1,4,1,2,1.15954933858502,0.994958133773,London,1,car,0,0,1
2023008435,2023096052,1,10,35.0,19.312128,17,4,4,6,2,5,1,1,0.64201212188636,0.69495224780172,London,1,pt,0,0,1
2023003218,2023037134,1,7,30.0,8.04672,17,1,3,5,2,1,0,0,1.83277589596022,1.68543617483414,London,1,pt,0,0,1
2023016698,2023193795,1,3,45.0,9.656064,17,1,3,6,1,2,1,2,0.74421564656323,0.76771522433776,London,1,car,0,0,1
2023005667,2023064645,1,3,60.0,16.09344,17,1,3,8,1,4,1,1,1.71939069565497,1.35879862511322,London,1,car,0,0,1
2023008165,2023093187,1,2,20.0,5.793638400000001,18,5,4,6,1,5,1,0,1.23190603656941,1.20294343887306,London,1,bike,0,0,1
2023008164,2023093175,1,10,30.0,3.218688,18,5,4,5,2,5,1,0,1.23190603656941,1.20294343887306,London,1,pt,0,0,1
2023000186,2023002159,1,3,10.0,3.218688,18,2,3,9,2,4,1,1,0.69363053899805,0.75547323081436,London,1,car,0,0,1
2023007964,2023091265,1,3,30.0,19.312128,18,1,4,6,1,4,1,1,0.91374642448979,0.87875871154382,London,1,car,0,0,1
2023002379,2023027443,1,7,33.0,9.656064,18,5,3,6,2,5,0,1,0.88222409185751,0.94378342322335,London,1,pt,0,0,1
2023012518,2023144834,1,10,30.0,3.218688,18,4,3,6,2,5,1,0,1.22433206044548,1.13290741173158,London,1,pt,0,0,1
2023012983,2023150518,1,10,45.0,16.737177600000003,18,1,3,7,1,5,1,1,0.69416211973902,0.67607603708703,London,1,pt,0,0,1
2023002883,2023033395,1,7,90.0,6.437376,18,2,4,9,2,5,0,1,1.48887339032417,1.34680247094007,London,1,pt,0,0,1
2023016811,2023195315,1,3,30.0,17.702784,19,4,3,8,1,4,1,2,1.15531052329516,1.0756195113304,London,1,car,0,0,1
2023014230,2023165538,1,10,60.0,8.04672,20,2,3,4,2,2,0,1,1.06714112425346,0.74863684801882,London,0,pt,0,0,1
2023005257,2023059976,1,10,36.0,8.851392,20,3,3,5,1,4,1,0,1.31671830645003,1.24296145158613,London,0,pt,0,0,1
2023005260,2023060022,1,2,25.0,4.828032,20,5,3,8,1,3,1,1,1.87075330056859,1.64596844497684,London,0,bike,0,0,1
2023013097,2023152042,1,7,30.0,4.02336,21,1,3,5,2,1,0,0,1.59282826797882,1.32290679936193,London,0,pt,0,0,1
2023013101,2023152102,1,10,30.0,11.265408,21,5,4,6,2,2,0,0,1.12859309147757,0.83669417348474,London,0,pt,0,0,1
2023012227,2023141811,1,10,23.0,6.759244800000001,22,5,3,5,2,4,1,0,1.50526798287881,1.46914996433669,London,0,pt,0,0,1
2023016389,2023190585,1,7,15.0,8.04672,4,2,3,8,1,1,0,1,1.11781603621716,1.14113421005076,London,0,pt,0,0,1
2023002844,2023033048,1,3,50.0,9.656064,6,3,3,8,1,4,1,1,1.28876128039484,1.26772197046404,London,1,car,0,0,1
2023009628,2023109705,1,10,30.0,6.437376,6,3,4,5,1,4,1,0,1.76218572706774,1.4716210771694,London,1,pt,0,0,1
2023002883,2023033400,1,7,45.0,6.437376,6,5,2,9,2,5,0,1,1.55252333142419,1.34680247094007,London,1,pt,0,0,1
2023005256,2023059959,1,10,37.0,5.4717696,6,1,3,6,1,4,1,0,1.31671830645003,1.24296145158613,London,1,pt,2,1,3
2023003969,2023044985,1,10,70.0,24.783897600000003,7,2,3,8,1,5,1,1,0.91563078041553,0.947021526271,London,1,pt,1,1,2
2023001855,2023021628,1,3,20.0,7.563916800000001,7,4,3,8,2,1,1,1,1.04463145808913,1.07033183753998,London,1,car,0,0,1
2023011124,2023129305,1,10,50.0,19.312128,7,4,3,8,2,5,1,2,0.63217496644044,0.58823688106537,London,1,pt,0,0,1
2023015283,2023178348,1,10,40.0,16.09344,8,5,3,5,1,5,1,0,1.79676988164212,1.33525711636483,London,1,pt,0,0,1
2023016717,2023194076,1,3,45.0,16.09344,8,3,3,8,1,1,1,2,0.58690631426626,0.60748357880232,London,1,car,0,0,1
2023007458,2023085875,1,3,35.0,16.09344,8,2,4,5,1,5,1,3,2.21351777385932,2.00433173645806,London,1,car,0,0,1
2023006422,2023073591,1,2,30.0,6.437376,8,3,3,7,1,1,1,1,1.25822224016607,1.17810093400885,London,1,bike,0,0,1
2023006209,2023070819,1,7,40.0,9.977932800000001,8,2,3,5,1,1,0,1,2.20847693781956,1.89210160612461,London,1,pt,2,1,3
2023014023,2023163216,1,3,30.0,17.702784,8,2,3,7,1,4,1,2,0.75309185083346,0.77808833624485,London,1,car,0,0,1
2023007458,2023085877,1,3,40.0,16.09344,8,3,4,5,1,5,1,3,2.21351777385932,2.00433173645806,London,1,car,0,0,1
2023007976,2023091383,1,10,39.0,12.07008,8,2,4,8,2,3,1,3,0.73384692427527,0.61042041462325,London,1,pt,2,1,3
2023008480,2023096546,1,3,20.0,4.6670976,8,3,4,8,2,5,1,1,0.84969917495848,0.79341191935554,London,1,car,0,0,1
2023001979,2023023096,1,3,30.0,24.14016,8,3,3,6,2,5,1,1,0.97643548343282,0.93134382539245,London,1,car,0,0,1
2023003567,2023040611,1,10,25.0,3.0577536,8,3,3,5,1,5,0,0,1.86189440785973,1.61923863807691,London,1,pt,0,0,1
2023003198,2023037025,1,7,30.0,8.04672,8,5,2,9,1,1,0,1,1.55608932215223,1.20421713682957,London,1,pt,0,0,1
2023004715,2023053903,1,10,60.0,24.14016,8,4,3,5,1,1,0,0,1.48297853134174,1.26106284969264,London,1,pt,1,1,2
2023013097,2023152025,1,7,30.0,4.02336,9,3,4,5,2,1,0,0,1.52752591574537,1.32290679936193,London,1,pt,0,0,1
2023015767,2023183333,1,3,20.0,4.828032,9,2,2,6,1,1,1,1,0.73686061345282,0.76865776431102,London,1,car,0,0,1
2023011831,2023137510,1,3,30.0,12.874752,9,1,3,9,2,4,1,3,0.81420480075924,0.74752452491851,London,1,car,0,0,1
2023006355,2023072948,1,10,30.0,11.265408,9,2,3,6,1,4,1,2,1.33762414442722,1.29259074496657,London,1,pt,1,1,2
2023011822,2023137431,1,10,40.0,12.134453760000001,10,5,3,5,2,5,1,0,1.10373554971261,1.09867313656472,London,0,pt,0,0,1
2023005257,2023059971,1,7,47.0,9.0123264,10,1,3,5,1,4,1,0,1.31671830645003,1.24296145158613,London,0,pt,3,1,4
2023006538,2023075208,1,7,30.0,3.218688,10,5,3,7,1,2,0,0,1.48008958378376,1.2584727249958,London,0,pt,0,0,1
2023003398,2023038776,1,3,30.0,11.265408,11,3,3,9,1,5,1,2,0.47022648979367,0.58231334307821,London,0,car,0,0,1
2023001697,2023019601,1,3,20.0,9.656064,11,3,3,7,2,5,1,2,1.08224287159759,1.09318847283575,London,0,car,0,0,1
2023004685,2023053644,1,3,30.0,19.312128,13,4,3,8,2,4,1,1,1.15985561999222,1.09997988011396,London,0,car,0,0,1
2023004053,2023045963,1,10,25.0,8.04672,14,4,3,7,2,4,1,1,1.47915966335281,1.45305038923539,London,0,pt,0,0,1
2023011112,2023129052,1,10,45.0,13.679424000000001,14,4,3,8,1,5,1,2,0.72193185129547,0.74539560192022,London,0,pt,1,1,2
2023016710,2023193953,1,3,30.0,14.484096000000001,16,4,3,4,1,4,1,3,0.83773393958827,0.95964331830754,London,1,car,0,0,1
2023015101,2023176166,1,2,10.0,1.609344,16,5,3,9,1,1,1,1,0.49025927165849,0.47740541662967,London,1,bike,0,0,1
2023016691,2023193703,1,3,10.0,4.02336,17,5,3,8,1,4,1,1,1.00509051958523,0.97430013721733,London,1,car,0,0,1
2023013101,2023152101,1,10,30.0,11.265408,17,5,4,6,2,2,0,0,1.12859309147757,0.83669417348474,London,1,pt,0,0,1
2023014035,2023163302,1,3,15.0,3.218688,17,5,3,8,1,3,1,2,0.65673416692308,0.68845956112095,London,1,car,0,0,1
2023014039,2023163345,1,10,30.0,17.702784,17,4,3,7,2,5,1,1,0.83392556485885,0.78283926542453,London,1,pt,1,1,2
2023000082,2023000762,1,7,30.0,6.437376,17,2,3,6,2,1,1,1,0.96840945147262,0.98506637903918,London,1,pt,0,0,1
2023000102,2023000899,1,3,20.0,5.632704,17,5,3,7,1,3,1,2,1.12084201496003,1.18442338912006,London,1,car,0,0,1
2023008165,2023093183,1,10,30.0,5.793638400000001,18,3,4,6,1,5,1,0,1.23190603656941,1.20294343887306,London,1,pt,0,0,1
2023010302,2023118277,1,10,60.0,25.749504,18,1,3,6,1,5,1,1,0.85836234085946,0.732045400974,London,1,pt,0,0,1
2023008074,2023092393,1,2,40.0,8.04672,18,2,4,5,2,5,1,0,1.2021315828758,1.18685511957602,London,1,bike,0,0,1
2023015836,2023184017,1,10,35.0,8.04672,18,5,3,6,2,5,0,0,0.86098684086503,0.75800153060665,London,1,pt,0,0,1
2023011131,2023129373,1,10,50.0,16.09344,18,4,3,8,2,5,1,2,0.39096607730055,0.40142836679129,London,1,pt,0,0,1
2023000325,2023003710,1,3,45.0,17.702784,18,3,3,5,2,5,1,2,1.07355324954498,1.14280011246131,London,1,car,0,0,1
2023013103,2023152136,1,10,60.0,9.656064,18,4,4,6,1,2,0,0,1.06520729428331,0.83669417348474,London,1,pt,0,0,1
2023003985,2023045163,1,7,60.0,12.874752,18,5,3,6,1,2,1,1,1.52563359076874,1.34315397641891,London,1,pt,0,0,1
2023002888,2023033444,1,10,50.0,9.3341952,18,4,3,6,2,4,1,1,1.22071593909605,1.10640709120675,London,1,pt,1,1,2
2023008133,2023092882,1,10,45.0,6.437376,18,4,4,5,2,2,0,1,1.54297789873297,1.3083426303175,London,1,pt,0,0,1
2023016806,2023195231,1,3,25.0,8.851392,20,2,3,8,2,1,1,1,0.90829778005517,0.9235486998087,London,0,car,0,0,1
2023014157,2023164691,1,10,50.0,24.14016,20,1,3,6,2,5,1,1,0.79466450431521,0.87034518926461,London,0,pt,0,0,1
2023017243,2023200474,1,7,60.0,4.02336,20,4,3,6,2,5,0,0,1.05243292304378,1.05421866674427,London,0,pt,0,0,1
2023013101,2023152092,1,10,30.0,11.265408,21,2,4,6,2,2,0,0,1.0215362072419,0.83669417348474,London,0,pt,0,0,1
2023013089,2023151933,1,10,25.0,8.2076544,21,4,3,8,1,3,1,3,1.32134086286931,1.03644713326721,London,0,pt,1,1,2
2023008138,2023092902,1,10,30.0,8.04672,22,2,4,5,2,1,1,0,2.29799937055672,1.87225093854753,London,0,pt,0,0,1
2023007975,2023091356,1,3,30.0,9.3341952,23,3,4,9,1,3,1,3,0.6642351520501,0.61042041462325,London,0,car,0,0,1
2023007373,2023085062,1,3,30.0,14.484096000000001,3,2,4,9,1,4,1,1,0.97750670025644,1.05860111184875,London,0,car,0,0,1
2023005369,2023061275,1,3,16.0,8.04672,5,5,3,8,1,4,1,1,1.25296609472229,1.25918276368315,London,0,car,0,0,1
2023005368,2023061273,1,10,47.0,17.0590464,5,3,4,8,2,4,0,1,1.30653090328672,1.25918276368315,London,0,pt,1,1,2
2023014227,2023165507,1,7,50.0,6.437376,6,4,3,5,2,2,0,1,1.11276183998763,0.74863684801882,London,1,pt,0,0,1
2023015887,2023184570,1,10,50.0,13.534583040000001,6,5,3,6,1,5,1,0,1.1919805263944,1.07434977341032,London,1,pt,1,1,2
2023011109,2023129016,1,3,10.0,3.218688,6,3,3,7,1,3,1,2,1.25593523907444,1.32252990330773,London,1,car,0,0,1
2023014242,2023165620,1,10,20.0,3.218688,6,1,3,5,1,5,1,0,1.48170822929526,1.27256464048472,London,1,pt,0,0,1
2023005667,2023064644,1,3,60.0,16.09344,6,1,3,8,1,4,1,1,1.71939069565497,1.35879862511322,London,1,car,0,0,1
2023011238,2023130797,1,3,60.0,19.312128,6,4,3,7,1,3,1,1,1.06504494998974,0.99344125458587,London,1,car,0,0,1
2023003771,2023042885,1,10,64.0,27.358848000000002,7,2,3,6,1,5,1,1,0.85392889664866,0.89817708616906,London,1,pt,0,0,1
2023002182,2023025120,1,7,45.0,12.874752,7,2,3,6,2,1,0,0,1.24468273732479,1.24165258509018,London,1,pt,0,0,1
2023003771,2023042887,1,10,64.0,27.358848000000002,7,3,3,6,1,5,1,1,0.85392889664866,0.89817708616906,London,1,pt,0,0,1
2023011436,2023133078,1,3,35.0,12.874752,7,5,3,7,2,1,1,2,0.88374590291358,0.87389316938346,London,1,car,0,0,1
2023003778,2023042970,1,10,45.0,24.14016,7,3,3,7,2,1,1,4,0.91498816819258,0.90253134203609,London,1,pt,0,0,1
2023016702,2023193857,1,3,10.0,4.828032,7,2,3,8,2,4,1,2,0.77038142809688,0.80370767312263,London,1,car,0,0,1
2023008087,2023092496,1,2,20.0,4.828032,7,4,4,6,1,5,1,1,0.80695705179066,0.74114172877384,London,1,bike,0,0,1
2023000478,2023005371,1,10,50.0,11.265408,7,4,3,6,1,5,1,2,0.71848598914467,0.65440595076195,London,1,pt,0,0,1
2023011073,2023128449,1,3,5.0,0.804672,7,1,3,7,1,4,1,3,0.43375198454758,0.4372849515948,London,1,car,0,0,1
2023015088,2023176046,1,7,40.0,6.437376,8,2,3,8,1,1,0,0,0.71174709730275,0.72626760245332,London,1,pt,0,0,1
2023015283,2023178346,1,10,40.0,16.09344,8,4,3,5,1,5,1,0,1.69585690230302,1.33525711636483,London,1,pt,0,0,1
2023008076,2023092424,1,2,15.0,1.9312128,8,1,4,7,1,1,1,0,1.28737693379266,1.05231881978847,London,1,bike,0,0,1
2023012224,2023141766,1,10,50.0,12.874752,8,3,3,5,2,5,1,0,1.38956309636668,1.35761556777125,London,1,pt,0,0,1
2023009874,2023112933,1,2,20.0,4.828032,8,2,4,9,2,2,1,1,0.50697175755546,0.55533485998987,London,1,bike,0,0,1
2023014383,2023167641,1,10,30.0,3.218688,8,2,3,6,2,5,1,0,1.12707252397304,1.1008698978544,London,1,pt,0,0,1
2023014380,2023167626,1,10,60.0,11.265408,8,3,3,5,2,4,1,0,1.47382629868035,1.42817338756057,London,1,pt,0,0,1
2023001525,2023017799,1,2,30.0,7.081113600000001,9,3,4,7,2,5,1,1,1.38645986203369,1.30598325671161,London,1,bike,0,0,1
2023009904,2023113302,1,3,30.0,12.874752,9,1,3,7,1,4,1,2,0.79265542387909,0.72205240837695,London,1,car,0,0,1
2023011833,2023137526,1,7,15.0,3.218688,9,3,4,7,2,1,0,0,0.99867202065436,0.75997566236551,London,1,pt,0,0,1
2023017212,2023200135,1,2,35.0,8.04672,10,2,3,6,2,4,1,1,1.58436401609768,1.48738309803288,London,0,bike,0,0,1
2023003988,2023045199,1,7,30.0,4.828032,13,5,3,8,2,3,1,1,1.08455227893743,1.1242362948548,London,0,pt,0,0,1
2023007470,2023086018,1,3,30.0,11.265408,13,3,3,6,1,2,1,1,1.73140349190759,1.6005234803515,London,0,car,0,0,1
2023000081,2023000752,1,3,15.0,8.04672,14,2,3,7,1,1,1,1,0.96840945147262,0.98506637903918,London,0,car,0,0,1
2023000973,2023011294,1,3,15.0,9.656064,14,5,3,7,1,2,1,1,1.4953910355035,1.40925725612366,London,0,car,0,0,1
2023015292,2023178387,1,7,25.0,6.437376,15,3,3,5,2,4,0,0,1.52084019005849,1.38432001747334,London,0,pt,0,0,1
2023003186,2023036944,1,7,30.0,4.828032,15,3,4,9,1,1,0,0,1.42011442851945,1.28460961459537,London,0,pt,0,0,1
2023011249,2023130870,1,3,20.0,4.828032,16,1,3,6,2,4,1,2,0.60114233553946,0.57708876352892,London,1,car,0,0,1
2023013101,2023152088,1,10,40.0,9.656064,16,1,4,6,2,2,0,0,1.0215362072419,0.83669417348474,London,1,pt,0,0,1
2023005260,2023060027,1,3,20.0,4.828032,16,1,3,8,1,3,1,1,2.06680804450489,1.64596844497684,London,1,car,0,0,1
2023006280,2023071724,1,3,90.0,22.530816,16,4,3,7,1,4,1,1,0.93379261047613,0.97475098676208,London,1,car,0,0,1
2023013950,2023162334,1,10,45.0,24.14016,16,3,3,8,1,4,0,0,0.9068843735353,0.95056010840935,London,1,pt,0,0,1
2023010303,2023118291,1,7,55.0,16.09344,17,4,3,4,1,5,0,1,0.89505767895419,0.732045400974,London,1,pt,0,0,1
2023006422,2023073586,1,2,30.0,6.437376,17,1,3,7,1,1,1,1,1.13886890216907,1.17810093400885,London,1,bike,0,0,1
2023015887,2023184563,1,10,60.0,14.339255040000001,17,1,3,6,1,5,1,0,1.1919805263944,1.07434977341032,London,1,pt,2,1,3
2023015295,2023178436,1,10,30.0,11.265408,17,2,3,5,1,5,1,1,2.03727418031564,1.73134068782899,London,1,pt,0,0,1
2023012224,2023141767,1,10,50.0,12.874752,17,3,3,5,2,5,1,0,1.38956309636668,1.35761556777125,London,1,pt,0,0,1
2023014022,2023163201,1,3,25.0,16.09344,17,5,3,6,2,4,1,2,0.68165452971009,0.77808833624485,London,1,car,0,0,1
2023013101,2023152099,1,10,30.0,11.265408,17,4,4,6,2,2,0,0,1.06520729428331,0.83669417348474,London,1,pt,0,0,1
2023005092,2023058141,1,10,40.0,12.874752,17,2,3,6,2,5,1,1,1.35473019889856,1.20533904461749,London,1,pt,0,0,1
2023012226,2023141800,1,10,30.0,9.0123264,17,1,3,5,2,4,1,0,1.50526798287881,1.46914996433669,London,1,pt,0,0,1
2023005667,2023064651,1,3,60.0,16.09344,17,4,3,8,1,4,1,1,1.71939069565497,1.35879862511322,London,1,car,0,0,1
2023001963,2023022962,1,3,30.0,16.09344,17,5,3,6,1,1,1,2,0.87909649031115,0.92605477598523,London,1,car,0,0,1
2023010923,2023126511,1,3,30.0,6.437376,18,3,3,7,1,2,1,1,0.65317479219389,0.66766184017288,London,1,car,0,0,1
2023006426,2023073645,1,13,20.0,4.988966400000001,18,4,3,7,1,5,1,1,1.52381940465989,1.43075393013513,London,1,pt,0,0,1
2023011073,2023128456,1,3,5.0,0.804672,18,4,3,7,1,4,1,3,0.43375198454758,0.4372849515948,London,1,car,0,0,1
2023014395,2023167729,1,2,30.0,6.437376,18,5,3,6,2,5,1,0,1.29718338998216,1.35088945740059,London,1,bike,0,0,1
2023003246,2023037354,1,10,60.0,24.14016,18,3,3,8,2,5,1,0,1.23177501323468,1.15349852122638,London,1,pt,0,0,1
2023007466,2023085986,1,3,30.0,11.265408,19,1,3,7,1,1,1,1,1.05582231916797,1.11630454833535,London,1,car,0,0,1
2023017216,2023200187,1,7,50.0,6.437376,19,3,3,6,1,5,1,1,1.65073945228222,1.48738309803288,London,1,pt,0,0,1
2023011822,2023137432,1,10,40.0,12.134453760000001,19,5,3,5,2,5,1,0,1.10373554971261,1.09867313656472,London,1,pt,0,0,1
2023002180,2023025091,1,3,30.0,6.437376,19,4,3,6,1,5,1,1,1.18524622437885,1.2867309426649,London,1,car,0,0,1
2023015088,2023176047,1,7,50.0,6.437376,20,2,3,8,1,1,0,0,0.71174709730275,0.72626760245332,London,0,pt,0,0,1
2023016388,2023190570,1,3,55.0,24.14016,21,5,3,8,2,1,1,1,1.11781603621716,1.14113421005076,London,0,car,0,0,1
2023001850,2023021597,1,7,40.0,6.437376,22,5,3,7,2,3,0,1,1.86093447724352,1.58389550973354,London,0,pt,0,0,1
2023016394,2023190619,1,3,10.0,4.828032,5,2,3,6,1,5,1,1,1.20978404463717,1.08027569178046,London,0,car,0,0,1
2023001613,2023018879,1,3,30.0,4.828032,6,4,3,7,2,2,1,1,2.05087321255272,1.7959153948711,London,1,car,0,0,1
2023002855,2023033161,1,2,45.0,9.656064,6,4,4,6,1,5,1,1,1.45192216147006,1.49678721697914,London,1,bike,0,0,1
2023014374,2023167552,1,3,20.0,6.437376,6,2,3,9,1,5,1,1,0.81076786079616,0.83204548897848,London,1,car,0,0,1
2023002377,2023027424,1,3,45.0,12.874752,7,5,3,7,1,5,1,1,1.08704335687102,1.03726021083737,London,1,car,0,0,1
2023011087,2023128678,1,3,20.0,9.656064,7,3,3,6,2,5,1,3,0.47024359845074,0.48722903837658,London,1,car,0,0,1
2023017216,2023200186,1,7,50.0,6.437376,8,3,3,6,1,5,1,1,1.65073945228222,1.48738309803288,London,1,pt,0,0,1
2023015842,2023184081,1,10,60.0,28.968192000000002,8,3,3,5,1,2,1,1,2.85107815072457,2.53233970165993,London,1,pt,0,0,1
2023015485,2023180327,1,10,45.0,10.460736,8,3,3,6,2,4,1,1,0.85279219198094,0.90066140956727,London,1,pt,1,1,2
2023006209,2023070823,1,7,40.0,9.656064,8,4,3,5,1,1,0,1,2.20847693781956,1.89210160612461,London,1,pt,0,0,1
2023000986,2023011423,1,10,45.0,8.04672,8,3,3,5,2,2,0,1,1.66331579832905,1.59293174359558,London,1,pt,0,0,1
2023003774,2023042917,1,10,60.0,32.18688,8,5,3,7,1,5,1,1,1.13386475805786,1.08388261092015,London,1,pt,0,0,1
2023003199,2023037035,1,7,30.0,6.437376,8,5,2,7,1,1,0,1,1.55608932215223,1.20421713682957,London,1,pt,0,0,1
2023007320,2023084555,1,10,19.0,6.437376,9,2,3,8,1,1,1,1,1.31668297546414,1.29568022983991,London,1,pt,1,1,2
2023003877,2023044103,1,7,15.0,3.218688,9,3,3,6,2,3,1,2,1.06038336098436,0.9907823071271,London,1,pt,0,0,1
2023009634,2023109735,1,10,50.0,12.874752,10,1,4,7,2,5,1,0,1.33958571850904,1.23724502761523,London,0,pt,1,1,2
2023002369,2023027356,1,3,15.0,3.218688,11,4,3,5,2,5,1,1,1.29704472960399,1.34713999206856,London,0,car,0,0,1
2023003984,2023045150,1,7,45.0,9.656064,11,4,3,8,2,2,0,1,1.52563359076874,1.34315397641891,London,0,pt,0,0,1
2023003964,2023044915,1,3,30.0,16.09344,13,3,3,6,1,3,1,2,1.10782485840054,1.06683468313771,London,0,car,0,0,1
2023006208,2023070812,1,7,45.0,9.656064,14,3,3,5,2,1,0,1,2.20847693781956,1.89210160612461,London,0,pt,0,0,1
2023016702,2023193864,1,3,10.0,4.828032,14,5,3,8,2,4,1,2,0.77038142809688,0.80370767312263,London,0,car,0,0,1
2023012501,2023144717,1,10,30.0,4.828032,14,4,3,5,2,4,0,0,1.71038559967289,1.32813881821462,London,0,pt,0,0,1
2023000196,2023002288,1,3,30.0,4.828032,14,5,3,8,2,2,1,2,1.25334704056805,1.20490042269014,London,0,car,0,0,1
2023000186,2023002171,1,3,15.0,2.414016,14,5,3,9,2,4,1,1,0.76632294460189,0.75547323081436,London,0,car,0,0,1
2023000994,2023011512,1,7,20.0,1.609344,15,4,4,5,2,1,0,0,2.10369258335777,1.96209633334716,London,0,pt,0,0,1
2023016397,2023190632,1,7,60.0,24.14016,15,4,3,8,1,5,0,1,1.09502549135973,1.08027569178046,London,0,pt,1,1,2
2023006270,2023071641,1,7,118.0,19.312128,15,4,3,6,1,1,0,0,1.37803649378658,1.36804094906523,London,0,pt,0,0,1
2023001976,2023023070,1,7,30.0,3.218688,15,5,3,8,2,5,0,1,1.34191261072531,1.14580226179841,London,0,pt,0,0,1
2023013673,2023159066,1,2,50.0,16.2543744,16,3,3,7,1,4,1,1,0.54305812454796,0.5351316798242,London,1,bike,0,0,1
